timestamp,request_count,active_users,cpu_usage,memory_usage,db_query_time_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate
2026-04-27 17:20:00,490,217,57.24,58.41,28.75,98.79,195.41,333.64,0.0062
2026-04-27 17:25:00,530,238,57.31,60.09,29.06,101.25,221.64,370.21,0.0095
2026-04-27 17:30:00,497,224,56.9,58.83,31.19,100.79,230.96,340.03,0.0067
2026-04-27 17:35:00,494,219,58.84,57.43,30.46,100.42,219.72,334.24,0.0069
2026-04-27 17:40:00,568,253,64.03,63.21,31.27,108.64,253.17,384.13,0.0163
2026-04-27 17:45:00,538,242,62.93,62.2,29.53,105.09,249.46,405.12,0.0161
2026-04-27 17:50:00,532,237,61.94,62.15,30.34,107.22,246.76,389.26,0.012
2026-04-27 17:55:00,523,236,58.45,60.91,31.08,104.58,243.22,347.45,0.0072
2026-04-27 18:00:00,345,153,46.22,51.42,26.07,85.41,183.31,229.09,0.0029
2026-04-27 18:05:00,338,148,43.47,47.72,24.46,84.35,184.04,227.55,0.0017
2026-04-27 18:10:00,343,149,42.82,48.67,24.12,85.36,168.73,230.68,0.0016
2026-04-27 18:15:00,359,159,44.6,49.84,24.5,88.97,180.73,239.57,0.002
2026-04-27 18:20:00,313,138,41.74,45.44,21.46,77.73,156.95,221.25,0.001
2026-04-27 18:25:00,343,149,44.43,47.97,23.55,81.89,157.77,242.36,0.0013
2026-04-27 18:30:00,319,140,39.85,47.49,24.1,80.13,145.74,256.88,0.002
2026-04-27 18:35:00,315,140,39.96,45.49,21.69,75.51,131.48,237.6,0.0032
2026-04-27 18:40:00,294,132,39.87,43.59,23.33,73.08,136.22,239.16,0.0019
2026-04-27 18:45:00,320,143,42.84,47.67,26.09,79.23,151.56,251.54,0.0026
2026-04-27 18:50:00,335,150,44.84,48.4,23.03,83.8,155.72,251.14,0.0012
2026-04-27 18:55:00,359,160,46.32,50.81,21.84,81.24,169.61,261.59,0.0044
2026-04-27 19:00:00,351,160,44.69,51.35,22.23,78.53,164.3,229.49,0.0062
2026-04-27 19:05:00,359,166,45.87,51.91,24.38,81.66,163.8,267.9,0.0052
2026-04-27 19:10:00,324,152,42.67,50.62,24.11,80.99,162.8,241.69,0.0024
2026-04-27 19:15:00,346,162,45.37,49.23,24.34,84.89,171.44,275.11,0.0025
2026-04-27 19:20:00,318,150,43.63,47.49,24.37,84.39,156.54,271.69,0.0024
2026-04-27 19:25:00,350,161,45.21,46.29,23.49,92.59,183.85,277.8,0.0011
2026-04-27 19:30:00,318,148,41.54,43.45,23.76,88.43,188.71,284.36,0.0054
2026-04-27 19:35:00,332,154,44.25,44.55,24.11,90.34,202.36,323.32,0.009
2026-04-27 19:40:00,367,172,47.07,46.68,23.22,98.25,214.15,320.61,0.0064
2026-04-27 19:45:00,352,166,48.63,46.66,22.89,93.86,196.86,293.61,0.0017
2026-04-27 19:50:00,328,155,46.43,45.91,23.12,87.0,184.47,272.36,0.0023
2026-04-27 19:55:00,321,148,45.74,46.2,22.99,83.64,176.24,276.18,0.0012
2026-04-27 20:00:00,296,136,40.71,45.32,21.89,81.41,163.14,272.08,0.0028
2026-04-27 20:05:00,327,149,43.17,47.64,23.18,80.5,178.03,255.14,0.0033
2026-04-27 20:10:00,335,153,43.07,47.31,23.62,76.31,158.28,240.35,0.0061
2026-04-27 20:15:00,310,141,42.58,45.49,22.02,72.94,155.76,221.06,0.0054
2026-04-27 20:20:00,307,139,42.5,45.67,23.56,79.75,166.4,236.29,0.0023
2026-04-27 20:25:00,307,139,43.53,45.95,23.63,82.68,171.61,242.44,0.0022
2026-04-27 20:30:00,338,153,48.17,46.9,24.95,87.33,169.38,249.2,0.0027
2026-04-27 20:35:00,295,133,42.55,46.0,23.96,84.63,173.62,259.06,0.0035
2026-04-27 20:40:00,335,148,46.03,49.08,24.61,89.92,193.92,285.04,0.002
2026-04-27 20:45:00,332,145,45.94,48.0,25.31,90.23,191.48,312.48,0.0063
2026-04-27 20:50:00,341,151,48.61,48.45,25.72,91.13,202.52,322.38,0.0067
2026-04-27 20:55:00,352,154,48.86,51.21,26.23,94.61,207.88,312.44,0.0059
2026-04-27 21:00:00,354,158,48.51,51.2,23.56,92.3,185.32,279.2,0.002
2026-04-27 21:05:00,341,154,47.67,50.63,24.53,89.89,174.2,312.06,0.0026
2026-04-27 21:10:00,332,149,47.11,49.18,24.14,90.44,180.17,269.31,0.0065
2026-04-27 21:15:00,332,155,48.01,48.77,25.1,88.75,166.01,269.1,0.0039
2026-04-27 21:20:00,356,168,46.91,51.64,27.12,93.11,192.95,281.49,0.0067
2026-04-27 21:25:00,321,150,43.19,49.46,26.6,89.94,180.0,258.62,0.0091
2026-04-27 21:30:00,328,154,45.95,49.51,26.63,90.0,185.1,258.87,0.0076
2026-04-27 21:35:00,353,164,43.66,50.67,25.87,90.33,174.19,244.89,0.0053
2026-04-27 21:40:00,337,155,42.63,52.17,28.3,93.75,190.17,255.98,0.0014
2026-04-27 21:45:00,370,167,45.26,53.4,28.73,93.46,190.4,276.04,0.0024
2026-04-27 21:50:00,340,156,42.99,50.37,27.34,90.62,179.46,276.11,0.002
2026-04-27 21:55:00,357,162,46.69,50.46,27.17,100.08,218.52,305.06,0.0021
2026-04-27 22:00:00,128,59,30.98,38.25,21.06,67.76,139.87,176.77,0.0016
2026-04-27 22:05:00,135,60,30.24,37.02,18.6,67.82,137.96,167.17,0.0012
2026-04-27 22:10:00,131,57,28.73,37.36,20.23,67.39,131.49,175.61,0.0021
2026-04-27 22:15:00,154,67,30.79,37.91,19.78,71.96,134.65,195.97,0.0017
2026-04-27 22:20:00,152,67,32.33,36.08,19.54,68.26,126.95,195.28,0.0038
2026-04-27 22:25:00,144,59,31.47,35.18,19.23,67.1,122.8,181.5,0.0029
2026-04-27 22:30:00,148,61,31.06,36.01,20.87,75.86,143.24,193.71,0.0021
2026-04-27 22:35:00,130,52,28.54,36.87,19.7,69.42,128.23,180.36,0.0025
2026-04-27 22:40:00,155,67,30.92,39.26,20.78,73.8,138.2,208.07,0.0025
2026-04-27 22:45:00,152,71,31.1,38.69,21.15,74.52,151.13,195.49,0.0022
2026-04-27 22:50:00,105,49,26.62,37.01,18.61,59.45,119.56,146.4,0.0067
2026-04-27 22:55:00,142,62,30.85,38.48,18.21,65.75,124.14,159.45,0.004
2026-04-27 23:00:00,144,63,33.21,37.03,17.98,63.31,122.63,153.37,0.0013
2026-04-27 23:05:00,115,50,30.31,35.64,18.0,64.31,116.1,157.21,0.0052
2026-04-27 23:10:00,145,68,32.13,36.01,18.8,68.68,131.63,170.21,0.0021
2026-04-27 23:15:00,160,78,30.85,38.07,19.14,66.47,138.18,184.06,0.0015
2026-04-27 23:20:00,164,81,32.26,39.27,20.46,66.82,130.68,187.85,0.0023
2026-04-27 23:25:00,164,79,32.68,38.4,19.54,68.16,136.7,209.42,0.0018
2026-04-27 23:30:00,177,85,32.64,39.42,19.78,78.35,165.3,250.63,0.0019
2026-04-27 23:35:00,162,79,30.38,38.84,19.41,79.2,155.23,233.94,0.0046
2026-04-27 23:40:00,117,58,30.26,37.22,18.42,73.25,143.58,179.67,0.0034
2026-04-27 23:45:00,132,61,31.2,36.69,21.07,77.14,161.56,208.88,0.0018
2026-04-27 23:50:00,123,59,28.56,36.93,18.35,72.41,134.63,210.5,0.0016
2026-04-27 23:55:00,128,61,30.14,35.88,19.88,71.82,126.86,213.78,0.0013
2026-04-28 00:00:00,139,66,30.84,37.54,21.08,71.87,122.03,212.17,0.002
2026-04-28 00:05:00,141,65,30.67,38.76,21.92,76.26,141.65,214.13,0.0032
2026-04-28 00:10:00,154,69,32.74,38.66,21.99,75.65,135.13,196.94,0.0032
2026-04-28 00:15:00,145,66,27.58,39.4,22.43,78.69,144.29,213.02,0.0019
2026-04-28 00:20:00,130,55,24.51,36.69,20.5,68.98,133.23,178.14,0.0013
2026-04-28 00:25:00,153,68,29.54,39.26,21.86,72.11,133.91,200.89,0.0021
2026-04-28 00:30:00,132,56,28.17,39.36,21.43,75.76,133.57,197.77,0.0032
2026-04-28 00:35:00,171,70,30.5,41.52,21.72,77.98,147.81,242.94,0.0047
2026-04-28 00:40:00,147,64,27.21,39.59,20.79,73.95,136.51,214.79,0.0038
2026-04-28 00:45:00,135,57,27.54,38.96,19.61,74.16,118.95,202.06,0.004
2026-04-28 00:50:00,165,69,30.58,39.75,19.62,80.1,152.73,204.66,0.0037
2026-04-28 00:55:00,130,56,30.6,40.34,21.51,80.47,156.3,191.57,0.0049
2026-04-28 01:00:00,134,62,30.92,39.36,24.07,83.18,155.59,224.99,0.0019
2026-04-28 01:05:00,133,58,29.88,40.26,23.9,83.75,152.12,217.47,0.0024
2026-04-28 01:10:00,148,63,31.31,39.81,24.19,85.2,163.98,223.01,0.0035
2026-04-28 01:15:00,156,65,33.18,41.56,24.36,88.51,169.78,233.53,0.0061
2026-04-28 01:20:00,99,42,29.88,39.82,23.36,89.13,167.06,216.86,0.0012
2026-04-28 01:25:00,140,64,32.67,41.63,24.1,90.53,173.37,235.54,0.0043
2026-04-28 01:30:00,96,42,29.18,38.72,23.46,79.98,142.35,210.61,0.0027
2026-04-28 01:35:00,124,58,29.47,38.69,24.36,85.24,151.93,212.03,0.0011
2026-04-28 01:40:00,103,47,26.18,36.07,21.62,77.37,136.15,200.87,0.0017
2026-04-28 01:45:00,131,60,26.56,37.87,24.37,82.84,142.1,198.0,0.0014
2026-04-28 01:50:00,98,42,25.61,37.36,23.3,79.51,141.77,192.02,0.0022
2026-04-28 01:55:00,109,47,27.45,37.07,22.86,77.79,145.13,205.88,0.0036
2026-04-28 02:00:00,92,40,27.95,38.14,22.07,75.16,152.0,201.15,0.004
2026-04-28 02:05:00,82,35,27.61,36.37,20.81,66.69,123.29,156.78,0.0025
2026-04-28 02:10:00,111,49,30.61,37.9,21.9,73.87,145.16,150.56,0.0012
2026-04-28 02:15:00,89,37,28.0,36.56,21.53,74.99,152.04,183.74,0.0053
2026-04-28 02:20:00,91,36,28.75,36.28,21.75,76.43,155.58,208.79,0.0062
2026-04-28 02:25:00,92,38,26.59,34.07,20.09,72.87,135.86,201.01,0.0032
2026-04-28 02:30:00,115,51,27.95,34.92,17.51,73.69,134.66,199.0,0.0032
2026-04-28 02:35:00,134,60,26.54,36.53,16.16,70.16,137.95,183.44,0.0033
2026-04-28 02:40:00,115,53,26.07,35.56,16.53,67.4,125.91,175.66,0.0026
2026-04-28 02:45:00,109,51,28.03,36.03,17.75,72.87,135.61,203.67,0.0056
2026-04-28 02:50:00,123,59,28.97,37.62,18.12,77.03,139.52,211.42,0.004
2026-04-28 02:55:00,117,54,29.45,36.87,17.7,77.63,148.47,219.0,0.003
2026-04-28 03:00:00,146,65,31.41,37.47,18.83,79.93,132.72,247.04,0.004
2026-04-28 03:05:00,137,60,29.57,38.7,18.97,82.24,136.99,221.94,0.0012
2026-04-28 03:10:00,131,61,28.78,36.76,18.23,76.06,125.71,202.47,0.0019
2026-04-28 03:15:00,117,56,29.71,35.55,16.8,73.65,141.33,187.24,0.0033
2026-04-28 03:20:00,131,63,31.22,35.67,16.76,78.05,150.56,203.05,0.0026
2026-04-28 03:25:00,131,63,29.67,36.79,18.29,81.62,152.06,214.82,0.0015
2026-04-28 03:30:00,117,54,26.41,37.41,17.27,74.86,134.75,181.86,0.001
2026-04-28 03:35:00,130,63,28.12,37.82,18.71,84.72,143.26,191.71,0.0013
2026-04-28 03:40:00,135,66,27.8,38.2,20.33,84.11,159.46,186.17,0.0039
2026-04-28 03:45:00,133,66,27.86,38.41,19.49,82.08,150.24,208.86,0.0052
2026-04-28 03:50:00,115,54,24.85,39.04,18.79,81.28,150.81,196.01,0.0043
2026-04-28 03:55:00,139,66,28.99,38.1,20.36,89.17,161.47,229.71,0.0067
2026-04-28 04:00:00,120,56,27.68,37.7,21.24,85.96,155.38,225.86,0.0075
2026-04-28 04:05:00,156,70,30.44,39.94,21.15,90.95,160.17,264.68,0.0063
2026-04-28 04:10:00,155,67,29.16,39.23,19.07,84.15,149.2,231.15,0.003
2026-04-28 04:15:00,152,64,28.97,39.28,20.54,89.83,171.87,249.96,0.006
2026-04-28 04:20:00,134,54,28.39,38.89,20.89,86.61,163.17,217.59,0.007
2026-04-28 04:25:00,109,43,26.01,37.81,20.55,83.28,155.84,209.83,0.0028
2026-04-28 04:30:00,103,40,25.72,39.29,21.5,81.67,150.63,194.53,0.0011
2026-04-28 04:35:00,142,59,30.85,40.88,21.04,85.69,175.77,223.87,0.0036
2026-04-28 04:40:00,153,68,28.69,40.98,21.08,83.11,154.01,221.35,0.005
2026-04-28 04:45:00,138,61,28.47,39.46,20.35,81.68,149.65,215.46,0.0013
2026-04-28 04:50:00,114,46,25.92,38.3,20.3,79.76,145.57,201.51,0.001
2026-04-28 04:55:00,145,60,30.69,39.69,21.94,82.55,146.58,227.86,0.0023
2026-04-28 05:00:00,154,67,30.8,39.88,22.69,83.79,153.83,225.04,0.0016
2026-04-28 05:05:00,125,54,27.16,38.02,21.95,75.1,136.09,191.82,0.0031
2026-04-28 05:10:00,130,59,27.64,37.99,21.81,75.21,138.09,181.85,0.0051
2026-04-28 05:15:00,136,63,28.98,37.59,21.81,79.62,148.24,214.11,0.0051
2026-04-28 05:20:00,134,58,33.11,37.9,22.47,86.83,159.53,243.27,0.0052
2026-04-28 05:25:00,143,62,29.36,38.02,20.92,83.26,138.19,218.55,0.0023
2026-04-28 05:30:00,106,47,25.18,36.58,19.45,78.22,134.86,185.17,0.0021
2026-04-28 05:35:00,126,58,29.16,37.7,20.6,86.09,148.21,263.89,0.0017
2026-04-28 05:40:00,145,70,28.04,38.24,21.06,88.75,156.47,201.09,0.0052
2026-04-28 05:45:00,165,80,30.01,40.92,21.0,91.4,159.81,217.61,0.0032
2026-04-28 05:50:00,154,76,28.93,39.87,19.49,86.87,142.76,212.15,0.006
2026-04-28 05:55:00,158,78,28.75,40.49,18.07,82.57,146.91,228.09,0.003
2026-04-28 06:00:00,128,64,27.08,37.79,16.49,79.18,147.44,208.7,0.0032
2026-04-28 06:05:00,141,66,27.99,36.38,16.43,83.47,164.0,226.67,0.0033
2026-04-28 06:10:00,137,64,29.81,35.89,16.77,87.77,164.79,233.91,0.0036
2026-04-28 06:15:00,132,62,31.34,33.83,16.88,92.03,173.92,286.39,0.004
2026-04-28 06:20:00,125,56,30.8,33.91,16.13,90.18,172.3,271.75,0.0036
2026-04-28 06:25:00,156,73,31.9,37.73,15.9,87.56,175.6,244.22,0.001
2026-04-28 06:30:00,154,74,31.8,36.93,16.74,81.87,144.74,240.01,0.0031
2026-04-28 06:35:00,110,51,29.61,32.69,16.37,79.37,131.1,219.0,0.0025
2026-04-28 06:40:00,91,45,29.18,33.81,17.67,81.92,154.6,254.3,0.0042
2026-04-28 06:45:00,123,58,31.1,35.43,19.39,77.15,132.94,249.58,0.0019
2026-04-28 06:50:00,93,43,30.54,34.03,19.49,72.66,136.84,221.7,0.0016
2026-04-28 06:55:00,120,57,30.24,36.58,20.05,76.42,153.17,217.98,0.0031
2026-04-28 07:00:00,106,50,30.34,36.31,20.85,76.43,154.02,204.82,0.0068
2026-04-28 07:05:00,99,51,30.0,36.6,22.07,74.77,137.22,215.87,0.0082
2026-04-28 07:10:00,109,53,28.84,37.88,21.03,78.14,136.32,240.67,0.0058
2026-04-28 07:15:00,86,39,27.2,34.48,20.65,80.83,143.06,226.42,0.0051
2026-04-28 07:20:00,94,42,27.81,33.58,19.6,79.06,156.59,224.98,0.0035
2026-04-28 07:25:00,82,38,26.36,34.42,19.63,72.65,149.96,205.98,0.0049
2026-04-28 07:30:00,97,43,26.97,34.54,20.65,77.51,153.27,227.91,0.0035
2026-04-28 07:35:00,100,42,24.78,34.21,19.65,73.18,125.5,190.05,0.0062
2026-04-28 07:40:00,134,58,26.71,35.14,18.95,73.88,132.64,202.81,0.0013
2026-04-28 07:45:00,108,43,25.32,33.75,18.02,75.77,134.15,236.43,0.002
2026-04-28 07:50:00,129,54,26.56,35.07,17.63,80.78,145.77,236.46,0.0032
2026-04-28 07:55:00,166,70,28.51,36.65,17.43,81.26,135.65,238.5,0.0045
2026-04-28 08:00:00,425,188,48.76,50.69,24.92,115.6,233.88,393.74,0.018
2026-04-28 08:05:00,409,178,47.62,50.73,25.4,110.22,208.32,374.14,0.0113
2026-04-28 08:10:00,431,192,52.58,51.66,25.58,115.88,207.11,369.08,0.0094
2026-04-28 08:15:00,428,190,51.79,51.37,24.55,112.54,221.93,409.59,0.0158
2026-04-28 08:20:00,420,188,52.1,49.29,23.56,107.17,240.31,374.55,0.0145
2026-04-28 08:25:00,407,184,49.93,51.36,23.35,104.13,215.99,359.61,0.0106
2026-04-28 08:30:00,411,184,48.62,52.83,25.09,109.18,220.94,364.19,0.0138
2026-04-28 08:35:00,394,178,47.74,51.44,24.72,103.52,220.76,356.34,0.0172
2026-04-28 08:40:00,368,163,47.69,49.22,26.55,105.31,233.63,338.73,0.0148
2026-04-28 08:45:00,396,173,48.74,51.08,26.73,112.39,243.71,333.69,0.0123
2026-04-28 08:50:00,389,175,48.47,50.91,25.84,108.87,223.47,333.53,0.01
2026-04-28 08:55:00,405,184,49.44,50.73,26.8,107.03,236.67,348.65,0.0107
2026-04-28 09:00:00,361,168,45.81,46.13,23.42,99.93,198.43,308.45,0.0051
2026-04-28 09:05:00,381,176,46.84,47.58,24.19,105.96,209.59,318.68,0.0054
2026-04-28 09:10:00,417,192,47.57,48.77,23.39,103.55,216.19,329.02,0.0051
2026-04-28 09:15:00,366,169,44.37,47.01,20.68,100.87,190.04,294.32,0.0014
2026-04-28 09:20:00,404,186,48.25,50.08,22.43,108.56,221.85,358.93,0.0088
2026-04-28 09:25:00,402,183,48.38,49.49,23.73,109.68,238.74,350.64,0.0103
2026-04-28 09:30:00,399,180,48.23,49.42,24.19,110.4,253.3,364.19,0.0121
2026-04-28 09:35:00,391,177,48.51,51.32,24.9,109.64,235.84,331.92,0.0058
2026-04-28 09:40:00,383,171,47.81,51.82,22.42,105.76,218.3,356.74,0.0094
2026-04-28 09:45:00,386,170,47.59,51.48,22.79,105.31,225.13,355.16,0.0087
2026-04-28 09:50:00,367,163,47.07,52.75,23.35,106.34,216.55,360.58,0.0108
2026-04-28 09:55:00,359,159,46.15,50.66,23.86,108.26,217.46,325.07,0.0055
2026-04-28 10:00:00,390,176,47.53,51.53,23.43,105.13,218.67,311.46,0.0048
2026-04-28 10:05:00,376,168,47.03,50.69,24.41,102.41,215.71,317.75,0.004
2026-04-28 10:10:00,381,169,46.97,49.53,23.82,101.14,191.54,295.43,0.0028
2026-04-28 10:15:00,334,149,43.07,49.05,23.07,94.53,171.61,267.04,0.0042
2026-04-28 10:20:00,329,145,42.93,48.9,23.78,99.41,172.08,307.98,0.0039
2026-04-28 10:25:00,340,149,43.83,48.64,22.76,93.83,161.12,280.29,0.0028
2026-04-28 10:30:00,344,151,42.35,49.45,23.84,97.66,170.12,300.72,0.0042
2026-04-28 10:35:00,359,157,44.23,50.38,23.03,102.42,192.07,302.18,0.0041
2026-04-28 10:40:00,341,153,45.92,49.04,24.01,99.61,195.31,317.81,0.0066
2026-04-28 10:45:00,384,170,46.64,50.27,24.26,106.81,192.2,316.51,0.004
2026-04-28 10:50:00,354,159,43.74,47.4,23.26,103.92,187.21,323.29,0.0062
2026-04-28 10:55:00,359,163,48.45,50.38,21.65,100.32,182.35,366.41,0.0095
2026-04-28 11:00:00,359,166,46.11,49.01,21.17,99.96,190.07,326.5,0.0087
2026-04-28 11:05:00,381,182,49.14,52.2,22.76,100.06,194.92,315.48,0.0064
2026-04-28 11:10:00,358,173,46.29,49.87,24.03,95.43,201.41,319.43,0.008
2026-04-28 11:15:00,366,177,46.45,51.18,24.46,96.2,199.22,314.49,0.0052
2026-04-28 11:20:00,393,186,47.71,53.04,24.51,103.58,209.09,312.07,0.0037
2026-04-28 11:25:00,368,171,46.46,52.14,25.23,99.98,200.39,313.88,0.003
2026-04-28 11:30:00,367,171,43.64,52.5,24.41,97.74,188.9,305.25,0.0049
2026-04-28 11:35:00,394,179,46.26,52.04,25.87,98.91,212.04,301.29,0.0087
2026-04-28 11:40:00,356,163,43.3,49.26,25.03,97.94,198.85,283.33,0.0069
2026-04-28 11:45:00,369,164,41.78,48.79,23.67,98.47,202.1,307.57,0.0098
2026-04-28 11:50:00,344,155,42.77,47.93,24.65,94.85,200.86,276.11,0.0059
2026-04-28 11:55:00,365,164,41.31,48.07,24.93,88.87,176.12,238.12,0.0048
2026-04-28 12:00:00,528,238,56.9,55.77,29.48,112.16,223.82,346.68,0.0149
2026-04-28 12:05:00,475,213,54.02,53.35,28.03,109.18,219.07,366.59,0.0159
2026-04-28 12:10:00,543,239,56.2,55.61,29.16,116.07,251.57,389.6,0.0166
2026-04-28 12:15:00,555,248,59.36,57.52,31.61,121.49,247.74,406.59,0.0144
2026-04-28 12:20:00,469,212,52.02,52.21,28.98,111.04,229.06,357.33,0.0092
2026-04-28 12:25:00,562,253,57.36,57.39,29.87,117.9,264.3,411.53,0.0186
2026-04-28 12:30:00,483,219,49.64,51.53,28.73,104.95,237.35,375.32,0.0165
2026-04-28 12:35:00,462,209,47.99,53.15,28.88,106.91,238.05,367.51,0.0147
2026-04-28 12:40:00,456,206,47.6,51.92,27.51,102.0,221.94,377.5,0.0162
2026-04-28 12:45:00,484,220,51.86,53.86,29.88,105.54,231.47,390.3,0.0164
2026-04-28 12:50:00,512,234,55.96,54.32,28.71,110.92,231.4,392.7,0.015
2026-04-28 12:55:00,493,228,52.57,53.32,28.24,104.94,209.2,373.92,0.0108
2026-04-28 13:00:00,541,249,56.65,58.63,30.73,111.55,216.17,409.17,0.0146
2026-04-28 13:05:00,539,248,53.9,59.16,30.99,117.14,238.15,434.09,0.0179
2026-04-28 13:10:00,498,228,52.45,56.37,28.7,115.11,243.63,418.73,0.0159
2026-04-28 13:15:00,541,246,59.2,59.1,28.71,121.54,269.32,445.59,0.0211
2026-04-28 13:20:00,541,247,55.95,58.82,28.39,119.07,262.25,404.31,0.0151
2026-04-28 13:25:00,476,215,50.34,55.4,27.52,112.36,246.69,368.96,0.0099
2026-04-28 13:30:00,507,231,54.26,58.15,27.41,118.39,244.38,363.8,0.0089
2026-04-28 13:35:00,517,234,56.36,58.43,28.15,119.64,255.92,386.98,0.0137
2026-04-28 13:40:00,501,225,53.64,57.91,26.18,111.95,240.66,337.84,0.0089
2026-04-28 13:45:00,508,226,56.54,58.57,28.1,115.63,246.83,386.63,0.0125
2026-04-28 13:50:00,471,211,52.34,56.2,26.44,105.47,199.72,362.87,0.0101
2026-04-28 13:55:00,513,230,57.72,57.86,27.55,110.77,218.55,395.68,0.0125
2026-04-28 14:00:00,515,234,57.8,57.63,28.51,111.63,226.94,388.15,0.0128
2026-04-28 14:05:00,500,225,58.0,57.79,29.28,110.41,235.25,376.39,0.015
2026-04-28 14:10:00,464,207,54.98,56.6,28.86,105.0,223.69,377.38,0.0131
2026-04-28 14:15:00,506,226,57.95,57.75,30.31,114.45,271.61,429.89,0.021
2026-04-28 14:20:00,501,223,57.69,57.32,30.18,109.36,259.79,370.04,0.0172
2026-04-28 14:25:00,512,228,59.21,57.37,31.45,112.74,259.27,394.79,0.0201
2026-04-28 14:30:00,542,242,60.01,60.13,29.79,108.86,247.86,389.3,0.0164
2026-04-28 14:35:00,506,227,55.34,57.69,28.39,98.34,228.1,332.42,0.008
2026-04-28 14:40:00,456,208,51.61,57.23,27.53,99.42,231.44,299.8,0.0055
2026-04-28 14:45:00,486,219,52.64,58.86,27.72,106.2,241.02,293.94,0.0088
2026-04-28 14:50:00,537,242,55.42,62.56,29.37,109.57,263.76,344.69,0.0119
2026-04-28 14:55:00,549,246,59.17,61.75,29.87,112.27,251.64,339.15,0.0107
2026-04-28 15:00:00,519,233,57.6,59.89,29.96,108.66,239.48,337.5,0.0112
2026-04-28 15:05:00,507,229,57.08,59.71,28.39,105.05,263.46,356.84,0.0118
2026-04-28 15:10:00,524,235,59.22,59.42,30.97,108.96,266.21,386.67,0.0153
2026-04-28 15:15:00,527,234,59.38,59.6,30.2,110.36,255.44,375.13,0.0147
2026-04-28 15:20:00,562,252,63.67,62.66,31.47,114.53,266.34,426.99,0.0175
2026-04-28 15:25:00,538,241,57.36,60.76,29.66,109.77,245.56,395.99,0.016
2026-04-28 15:30:00,533,238,55.42,59.54,29.02,112.55,265.21,379.81,0.0116
2026-04-28 15:35:00,517,232,53.61,60.51,28.25,108.73,252.2,395.69,0.0127
2026-04-28 15:40:00,496,225,50.69,57.88,27.47,103.81,227.19,364.81,0.0113
2026-04-28 15:45:00,537,242,54.67,60.32,29.08,106.8,216.64,356.1,0.0086
2026-04-28 15:50:00,512,229,53.9,58.21,25.98,101.02,203.1,295.07,0.0031
2026-04-28 15:55:00,557,247,60.36,59.93,27.31,102.89,222.46,343.69,0.009
2026-04-28 16:00:00,499,221,57.1,57.68,26.35,103.27,221.12,334.83,0.0072
2026-04-28 16:05:00,469,205,53.42,55.85,28.1,98.35,219.17,319.33,0.0039
2026-04-28 16:10:00,541,238,58.78,60.43,30.5,102.8,228.83,347.24,0.0087
2026-04-28 16:15:00,479,213,51.31,54.7,29.41,96.96,214.27,271.23,0.002
2026-04-28 16:20:00,491,218,52.81,56.3,29.96,101.65,206.72,306.89,0.0024
2026-04-28 16:25:00,495,219,53.49,56.06,29.54,106.17,216.52,314.91,0.0046
2026-04-28 16:30:00,532,240,54.89,56.66,29.77,108.8,236.86,335.67,0.0086
2026-04-28 16:35:00,509,233,53.51,57.9,30.5,109.33,257.78,336.54,0.0084
2026-04-28 16:40:00,453,206,49.07,55.5,30.52,105.09,229.37,326.82,0.0069
2026-04-28 16:45:00,518,235,52.74,59.36,31.33,111.8,252.97,371.19,0.0119
2026-04-28 16:50:00,497,226,53.18,59.39,30.07,103.4,241.61,353.89,0.0096
2026-04-28 16:55:00,533,243,57.53,61.4,31.61,110.71,264.05,332.72,0.007
2026-04-28 17:00:00,485,224,54.72,57.6,29.04,98.62,229.66,338.83,0.0062
2026-04-28 17:05:00,504,232,54.97,58.44,29.37,107.53,237.66,331.35,0.0084
2026-04-28 17:10:00,457,211,50.64,55.1,28.45,102.17,233.46,318.48,0.0075
2026-04-28 17:15:00,529,244,55.19,58.75,29.38,105.84,224.28,332.27,0.0088
2026-04-28 17:20:00,526,245,55.03,57.55,27.94,104.64,210.54,346.86,0.0081
2026-04-28 17:25:00,537,251,54.82,57.6,27.43,100.9,229.09,300.09,0.0026
2026-04-28 17:30:00,452,213,51.21,54.25,25.97,88.52,195.36,300.24,0.0017
2026-04-28 17:35:00,491,226,53.53,57.0,25.92,96.77,199.81,321.49,0.0039
2026-04-28 17:40:00,517,237,56.56,58.1,26.51,97.73,195.12,342.64,0.0069
2026-04-28 17:45:00,464,214,50.47,54.26,23.7,89.4,166.91,281.4,0.0013
2026-04-28 17:50:00,504,232,52.65,56.5,25.61,96.75,214.39,347.47,0.0084
2026-04-28 17:55:00,555,256,58.05,58.06,27.38,104.06,232.11,344.9,0.0109
2026-04-28 18:00:00,344,164,44.9,46.95,23.64,78.54,157.4,198.53,0.0035
2026-04-28 18:05:00,376,175,44.88,50.14,23.99,82.6,180.41,255.84,0.0087
2026-04-28 18:10:00,320,152,41.77,49.56,23.31,78.37,164.5,219.17,0.0061
2026-04-28 18:15:00,368,172,45.64,50.85,23.49,86.04,177.56,258.38,0.0028
2026-04-28 18:20:00,359,169,43.85,51.21,24.11,92.02,196.97,307.27,0.0034
2026-04-28 18:25:00,344,161,43.59,49.45,22.5,79.7,170.55,249.46,0.0013
2026-04-28 18:30:00,378,180,43.56,50.21,23.12,80.49,172.35,254.45,0.0021
