timestamp,request_count,active_users,cpu_usage,memory_usage,db_query_time_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate,cpu_change_5m,memory_change_5m,db_change_5m,cpu_2h_mean,cpu_2h_std,memory_2h_mean,memory_2h_std,cpu_percentile,memory_percentile,cpu_memory_stress,cpu_load_stress
2026-06-23 13:30:00,477,220,52.08,53.99,19.09,94.49,194.42,270.75,0.00101,0.601,-0.302,-0.068,52.47,3.42,55.54,2.5,87.6,80.2,0.2812,0.3104
2026-06-23 13:35:00,504,229,56.14,56.26,19.94,99.12,202.29,291.2,0.0017,3.393,1.81,0.907,52.74,3.44,55.69,2.42,96.9,87.0,0.3158,0.3534
2026-06-23 13:40:00,537,244,58.87,57.61,20.91,107.3,206.36,337.98,0.00689,1.663,0.928,0.458,53.24,3.42,55.9,2.34,99.2,91.4,0.3391,0.3952
2026-06-23 13:45:00,551,248,59.47,58.11,20.86,107.07,193.81,328.21,0.00646,-1.5,-0.332,-0.318,53.74,3.42,56.1,2.32,99.4,93.0,0.3456,0.4094
2026-06-23 13:50:00,520,235,55.87,56.95,20.27,102.05,195.03,274.75,0.0028,-0.135,0.187,0.123,54.15,3.03,56.39,1.93,96.5,89.2,0.3181,0.3629
2026-06-23 13:55:00,549,249,59.2,58.49,21.1,106.89,196.57,316.06,0.00421,-1.474,0.205,-0.715,54.64,2.82,56.75,1.4,99.3,93.9,0.3462,0.4063
2026-06-23 14:00:00,484,221,52.92,57.36,18.84,98.64,187.01,298.45,0.00101,-2.786,-0.702,-1.699,54.42,2.73,56.71,1.37,89.8,90.7,0.3035,0.3202
2026-06-23 14:05:00,471,217,53.62,57.08,17.71,95.07,194.18,299.14,0.00088,0.694,-1.186,-0.537,54.37,2.74,56.78,1.34,91.7,89.7,0.3061,0.3158
2026-06-23 14:10:00,444,205,54.31,54.99,17.76,93.5,191.33,316.43,0.00353,2.159,0.122,-0.013,54.33,2.73,56.71,1.39,93.4,83.1,0.2986,0.3016
2026-06-23 14:15:00,495,229,57.94,57.33,17.68,97.59,180.36,290.89,0.00156,0.599,1.064,-0.293,54.42,2.82,56.75,1.39,98.8,90.6,0.3322,0.3583
2026-06-23 14:20:00,489,228,55.5,57.11,17.18,96.66,191.03,282.64,0.00108,-3.221,-1.214,-0.363,54.59,2.75,56.78,1.39,95.9,89.8,0.317,0.3392
2026-06-23 14:25:00,478,221,51.5,54.9,16.96,92.91,167.19,250.65,0.00123,-2.876,-2.473,-0.395,54.49,2.82,56.67,1.43,86.1,82.8,0.2827,0.3075
2026-06-23 14:30:00,465,215,49.75,52.17,16.39,93.63,157.77,225.85,0.00145,0.025,-0.176,-0.151,54.28,2.98,56.44,1.68,82.0,73.8,0.2596,0.2889
2026-06-23 14:35:00,488,224,51.55,54.55,16.65,97.14,164.05,218.36,0.00277,0.592,0.713,0.547,54.04,2.96,56.23,1.59,86.2,81.7,0.2812,0.3144
2026-06-23 14:40:00,480,218,50.94,53.6,17.48,97.11,183.01,258.52,0.00155,1.689,1.632,0.992,53.99,3.01,56.16,1.67,84.8,79.1,0.273,0.3054
2026-06-23 14:45:00,539,244,54.93,57.81,18.64,99.59,203.29,288.59,0.00187,0.294,2.054,-0.087,54.03,3.02,56.15,1.66,94.8,92.0,0.3175,0.3698
2026-06-23 14:50:00,524,239,51.52,57.7,17.31,91.44,189.18,244.06,0.00104,-3.221,-2.063,-0.591,54.0,3.04,56.19,1.69,86.2,91.7,0.2973,0.3378
2026-06-23 14:55:00,433,199,48.49,53.68,17.45,83.23,170.29,213.33,0.00145,-1.163,-1.503,0.235,53.76,3.24,56.04,1.74,79.0,79.3,0.2603,0.2627
2026-06-23 15:00:00,458,206,49.2,54.7,17.78,89.04,164.12,232.27,0.00177,2.662,1.972,0.84,53.43,3.29,55.91,1.72,80.8,82.2,0.2691,0.2816
2026-06-23 15:05:00,532,243,53.81,57.63,19.13,98.43,194.08,290.24,0.00201,-0.265,-0.996,-0.17,53.51,3.27,56.07,1.7,92.2,91.4,0.3101,0.3576
2026-06-23 15:10:00,447,206,48.67,52.71,17.44,92.79,186.27,248.71,0.00142,0.606,-0.637,-0.207,53.4,3.4,55.96,1.83,79.5,76.0,0.2565,0.272
2026-06-23 15:15:00,532,245,55.02,56.35,18.72,97.1,188.57,258.96,0.00369,1.354,0.227,0.308,53.65,3.27,55.99,1.83,95.0,87.2,0.3101,0.366
2026-06-23 15:20:00,483,219,51.37,53.16,18.05,91.83,176.58,254.9,0.00371,-2.145,-0.203,-0.089,53.65,3.27,55.88,1.92,85.8,77.7,0.2731,0.3101
2026-06-23 15:25:00,513,230,50.73,55.95,18.54,93.18,184.87,269.35,0.00211,0.663,1.851,0.377,53.47,3.31,55.84,1.9,84.2,86.1,0.2838,0.3253
2026-06-23 15:30:00,516,235,52.7,56.86,18.81,95.55,212.14,230.89,0.00116,-1.444,-0.689,-0.562,53.5,3.3,55.96,1.87,89.3,88.9,0.2997,0.3402
2026-06-23 15:35:00,465,213,47.84,54.57,17.42,91.25,192.82,227.76,0.00174,-2.643,-1.365,-0.743,53.15,3.44,55.89,1.89,77.0,81.8,0.2611,0.2782
2026-06-23 15:40:00,445,206,47.41,54.13,17.32,90.83,169.16,239.69,0.00223,2.717,1.673,0.581,52.68,3.41,55.74,1.89,75.7,80.6,0.2567,0.2635
2026-06-23 15:45:00,506,233,53.28,57.92,18.58,97.1,176.24,271.93,0.00275,3.732,0.989,0.183,52.42,3.1,55.74,1.88,90.8,92.3,0.3086,0.3369
2026-06-23 15:50:00,518,240,54.88,56.11,17.69,90.65,165.09,282.1,0.00264,0.009,-1.397,-0.848,52.38,3.05,55.7,1.86,94.7,86.6,0.3079,0.3554
2026-06-23 15:55:00,493,226,53.29,55.12,16.88,90.53,166.52,246.87,0.00325,-0.169,0.038,-0.174,52.13,2.7,55.56,1.77,90.8,83.5,0.2938,0.3285
2026-06-23 16:00:00,516,233,54.54,56.19,17.34,93.59,180.29,252.62,0.00297,0.485,1.238,0.64,52.2,2.74,55.51,1.73,94.1,86.8,0.3064,0.352
2026-06-23 16:05:00,542,247,54.26,57.6,18.16,97.92,169.7,273.49,0.00302,-1.641,-1.028,0.086,52.23,2.76,55.53,1.76,93.3,91.4,0.3126,0.3677
2026-06-23 16:10:00,471,213,51.26,54.13,17.51,93.64,186.08,270.34,0.00212,-1.142,-1.307,-0.645,52.1,2.73,55.5,1.78,85.5,80.6,0.2775,0.3019
2026-06-23 16:15:00,470,212,51.98,54.98,16.87,86.86,154.33,222.06,0.00188,0.077,0.665,-0.227,51.85,2.43,55.4,1.73,87.4,83.0,0.2858,0.3051
2026-06-23 16:20:00,457,203,51.41,55.46,17.06,88.07,170.12,260.32,0.00374,-1.075,-0.43,0.059,51.68,2.3,55.33,1.7,85.9,84.5,0.2851,0.2936
2026-06-23 16:25:00,432,186,49.83,54.12,16.99,82.73,155.17,232.23,0.00337,0.74,1.152,0.244,51.61,2.33,55.3,1.71,82.3,80.6,0.2697,0.2693
2026-06-23 16:30:00,493,212,52.89,57.76,17.55,94.63,164.38,267.23,0.00185,0.709,0.842,0.198,51.74,2.31,55.53,1.65,89.7,91.9,0.3055,0.3261
2026-06-23 16:35:00,444,190,51.25,55.81,17.39,88.23,148.63,245.66,0.00118,-1.493,-1.266,-0.124,51.73,2.31,55.59,1.63,85.5,85.7,0.286,0.2843
2026-06-23 16:40:00,443,189,49.91,55.23,17.3,89.87,156.13,247.11,0.00152,-0.73,0.445,0.05,51.69,2.34,55.65,1.58,82.4,83.8,0.2756,0.2764
2026-06-23 16:45:00,477,206,49.79,56.7,17.49,91.59,163.77,274.09,0.00123,0.046,-0.206,0.186,51.47,2.26,55.61,1.53,82.2,88.4,0.2823,0.2967
2026-06-23 16:50:00,446,195,50.0,54.82,17.67,91.24,176.83,274.68,0.00124,-0.319,-0.277,-0.039,51.41,2.28,55.49,1.47,82.6,82.5,0.2741,0.2784
2026-06-23 16:55:00,465,206,49.15,56.14,17.41,88.63,165.95,229.85,0.00103,-1.067,0.795,-0.537,51.44,2.25,55.59,1.42,80.7,86.7,0.2759,0.2859
2026-06-23 17:00:00,451,198,47.87,56.41,16.6,86.99,166.72,248.48,0.00193,2.6,2.371,-0.274,51.38,2.32,55.66,1.42,77.1,87.4,0.27,0.2701
2026-06-23 17:05:00,542,240,54.35,60.88,16.86,96.33,161.85,292.87,0.00142,3.447,1.998,0.574,51.4,2.35,55.8,1.74,93.5,97.7,0.3309,0.3682
2026-06-23 17:10:00,534,235,54.76,60.4,17.75,95.46,170.43,290.73,0.00143,0.278,0.297,0.38,51.66,2.37,56.12,1.85,94.5,97.3,0.3308,0.3657
2026-06-23 17:15:00,540,241,54.91,61.48,17.62,94.14,182.12,297.74,0.00108,1.253,0.223,0.325,51.65,2.36,56.33,2.15,94.8,98.0,0.3376,0.3704
2026-06-23 17:20:00,542,242,57.27,60.85,18.4,96.52,182.76,279.56,0.00121,1.832,0.002,0.844,51.9,2.62,56.65,2.23,98.3,97.6,0.3485,0.3878
2026-06-23 17:25:00,548,244,58.57,61.48,19.31,101.45,186.03,324.85,0.00458,-1.625,-1.794,-0.038,52.23,2.94,56.88,2.43,99.1,98.0,0.3601,0.4015
2026-06-23 17:30:00,485,216,54.02,57.26,18.32,95.9,170.38,297.71,0.00136,-0.967,-0.372,0.212,52.28,2.96,56.9,2.43,92.7,90.4,0.3093,0.3274
2026-06-23 17:35:00,556,248,56.64,60.74,19.73,102.96,182.85,315.12,0.00278,0.332,1.002,0.835,52.65,2.93,57.16,2.5,97.6,97.6,0.344,0.3934
2026-06-23 17:40:00,516,232,54.68,59.27,19.99,100.42,172.94,277.41,0.00122,-2.056,-1.919,0.158,52.95,2.74,57.37,2.45,94.4,95.7,0.3241,0.3526
2026-06-23 17:45:00,476,210,52.53,56.9,20.05,95.83,198.27,280.41,0.00108,1.228,0.143,0.721,52.92,2.74,57.33,2.45,88.9,89.1,0.2989,0.3126
2026-06-23 17:50:00,530,234,57.14,59.55,21.43,100.28,200.49,284.32,0.00113,0.984,0.532,0.657,53.01,2.84,57.47,2.47,98.1,96.3,0.3403,0.3788
2026-06-23 17:55:00,501,222,54.49,57.96,21.36,97.3,190.23,272.74,0.00116,-5.961,-4.078,-0.811,53.06,2.86,57.59,2.42,93.9,92.5,0.3159,0.3412
2026-06-23 18:00:00,316,140,45.21,51.4,19.81,81.89,143.42,198.77,0.00143,-6.279,-3.626,-1.75,52.67,3.26,57.39,2.72,67.0,69.9,0.2324,0.1784
2026-06-23 18:05:00,306,143,41.94,50.71,17.86,78.76,161.9,170.41,0.00101,-1.06,-1.714,-1.135,52.16,3.9,57.1,3.04,52.9,65.9,0.2127,0.1604
2026-06-23 18:10:00,316,149,43.09,47.97,17.54,78.37,160.08,201.25,0.0009,0.545,-1.472,-0.053,51.82,4.32,56.85,3.53,57.4,51.3,0.2067,0.1701
2026-06-23 18:15:00,335,156,43.03,47.77,17.76,79.58,161.53,220.65,0.00285,-0.3,-0.219,-0.036,51.45,4.68,56.54,3.97,57.1,50.4,0.2055,0.1803
2026-06-23 18:20:00,321,153,42.49,47.53,17.47,80.5,152.64,235.95,0.00117,0.215,-0.284,-0.401,51.07,5.02,56.21,4.38,54.8,49.5,0.202,0.1706
2026-06-23 18:25:00,341,162,43.46,47.2,16.95,79.43,152.03,239.42,0.00125,-1.386,-0.863,-0.361,50.81,5.25,55.93,4.73,59.1,48.2,0.2051,0.1853
2026-06-23 18:30:00,300,146,39.72,45.8,16.75,80.99,140.22,206.7,0.00086,-2.003,0.032,0.438,50.26,5.69,55.43,5.14,46.4,43.8,0.1819,0.1491
2026-06-23 18:35:00,304,147,39.45,47.26,17.83,81.82,137.56,225.18,0.00163,-0.055,1.279,0.505,49.77,6.1,55.07,5.4,45.7,48.5,0.1864,0.1497
2026-06-23 18:40:00,305,149,39.61,48.36,17.76,80.67,153.63,239.79,0.00246,2.939,1.825,0.169,49.34,6.44,54.79,5.57,46.1,53.0,0.1916,0.1509
2026-06-23 18:45:00,346,169,45.33,50.91,18.17,81.57,157.86,209.13,0.00335,2.644,0.535,0.35,49.15,6.49,54.54,5.61,67.5,67.1,0.2308,0.1962
2026-06-23 18:50:00,357,174,44.9,49.43,18.45,84.63,166.96,194.17,0.00512,-2.33,-0.759,-0.216,48.94,6.55,54.32,5.71,65.7,58.4,0.2219,0.2006
2026-06-23 18:55:00,332,160,40.67,49.39,17.74,85.78,159.37,178.53,0.00349,-1.392,0.756,-0.078,48.59,6.76,54.04,5.78,48.8,58.1,0.2009,0.1686
2026-06-23 19:00:00,361,171,42.11,50.94,18.3,85.13,151.37,182.96,0.00398,-0.481,1.658,-0.383,48.35,6.89,53.81,5.79,53.5,67.2,0.2146,0.1902
2026-06-23 19:05:00,348,163,39.71,52.71,16.97,83.81,142.26,169.44,0.00214,-2.021,-0.223,-0.981,47.74,6.98,53.47,5.59,46.4,76.1,0.2093,0.1729
2026-06-23 19:10:00,321,150,38.07,50.5,16.34,81.24,136.61,177.15,0.00288,-1.264,-0.388,-0.348,47.04,7.08,53.06,5.42,42.7,64.7,0.1923,0.1528
2026-06-23 19:15:00,344,162,37.18,51.94,16.28,78.29,122.71,206.74,0.00109,0.7,0.654,-0.243,46.3,7.15,52.66,5.12,40.7,72.7,0.1931,0.1596
2026-06-23 19:20:00,363,171,39.47,51.81,15.85,81.08,143.17,222.95,0.00267,2.002,-0.736,-0.306,45.56,6.88,52.28,4.81,45.7,72.0,0.2045,0.179
2026-06-23 19:25:00,352,163,41.18,50.46,15.66,84.04,149.98,235.36,0.00325,1.147,-0.261,0.069,44.84,6.35,51.82,4.41,50.4,64.5,0.2078,0.181
2026-06-23 19:30:00,354,166,41.77,51.29,15.99,88.27,148.12,257.98,0.00379,0.209,-0.642,0.22,44.33,6.06,51.57,4.25,52.2,69.2,0.2142,0.1847
2026-06-23 19:35:00,344,158,41.6,49.18,16.1,85.62,141.5,207.61,0.00217,2.07,-1.624,0.417,43.7,5.49,51.09,3.8,51.8,57.0,0.2046,0.1787
2026-06-23 19:40:00,338,156,45.91,48.04,16.82,84.71,139.21,197.85,0.0008,0.997,-0.63,0.459,43.33,4.99,50.63,3.42,70.0,51.5,0.2205,0.1937
2026-06-23 19:45:00,323,152,43.59,47.92,17.02,82.41,153.64,223.51,0.00179,-0.138,0.524,0.627,42.96,4.59,50.25,3.19,59.7,51.1,0.2089,0.1759
2026-06-23 19:50:00,355,163,45.63,49.09,18.08,86.42,169.47,224.01,0.00088,1.367,1.136,0.715,42.48,3.53,49.82,2.51,68.8,56.5,0.224,0.2028
2026-06-23 19:55:00,368,169,46.33,50.19,18.45,89.15,179.63,246.2,0.00134,0.478,0.753,-0.283,42.14,2.59,49.49,1.81,71.7,62.8,0.2325,0.2133
2026-06-23 20:00:00,369,168,46.59,50.59,17.51,86.94,177.06,230.06,0.00146,-0.671,-0.039,-0.605,42.2,2.67,49.46,1.78,72.8,65.2,0.2357,0.2152
2026-06-23 20:05:00,361,167,44.98,50.11,17.24,81.71,161.18,194.64,0.00149,-0.801,-1.689,-0.48,42.33,2.73,49.43,1.77,66.0,62.4,0.2254,0.2033
2026-06-23 20:10:00,339,161,44.98,47.22,16.55,80.42,160.67,207.82,0.00099,0.084,-1.63,-0.496,42.41,2.78,49.4,1.8,66.1,48.3,0.2124,0.1907
2026-06-23 20:15:00,315,151,45.15,46.86,16.25,79.85,142.93,235.99,0.00121,1.114,1.48,0.257,42.49,2.83,49.36,1.85,66.7,47.0,0.2116,0.178
2026-06-23 20:20:00,363,173,47.21,50.18,17.06,83.47,153.6,263.73,0.00095,0.775,1.292,0.412,42.69,2.99,49.47,1.81,75.1,62.8,0.2369,0.2143
2026-06-23 20:25:00,332,161,46.7,49.44,17.07,82.72,159.44,255.67,0.00135,-0.111,-1.118,0.238,42.83,3.1,49.57,1.75,73.2,58.4,0.2309,0.194
2026-06-23 20:30:00,339,165,46.99,47.94,17.54,82.86,163.88,247.67,0.00128,-0.465,-1.105,-0.033,43.13,3.14,49.66,1.6,74.3,51.1,0.2253,0.1992
2026-06-23 20:35:00,329,157,45.77,47.23,17.01,79.76,150.79,215.0,0.00109,-1.61,0.376,-0.102,43.39,3.08,49.66,1.6,69.4,48.3,0.2162,0.188
2026-06-23 20:40:00,333,157,43.77,48.69,17.34,80.17,142.14,202.19,0.00138,-1.217,1.406,0.06,43.57,2.98,49.67,1.59,60.4,54.6,0.2131,0.1821
2026-06-23 20:45:00,329,154,43.34,50.04,17.13,83.6,155.14,211.34,0.00122,1.383,1.251,-0.073,43.48,2.95,49.63,1.57,58.5,62.0,0.2169,0.178
2026-06-23 20:50:00,358,163,46.54,51.2,17.19,87.36,165.36,250.97,0.00111,0.783,-0.571,0.098,43.55,3.0,49.71,1.6,72.5,68.6,0.2383,0.2084
2026-06-23 20:55:00,347,160,44.9,48.9,17.32,88.49,167.56,239.44,0.00228,-0.719,-1.329,0.561,43.73,2.95,49.69,1.61,65.7,55.6,0.2196,0.1947
2026-06-23 21:00:00,350,158,45.1,48.54,18.31,87.32,157.31,223.89,0.00135,-0.437,-0.145,0.35,43.85,2.94,49.59,1.6,66.5,53.8,0.2189,0.1975
2026-06-23 21:05:00,362,165,44.03,48.61,18.02,86.51,158.37,228.78,0.00227,-1.32,-0.662,-0.612,44.03,2.81,49.41,1.46,61.6,54.2,0.214,0.1993
2026-06-23 21:10:00,317,143,42.46,47.21,17.09,80.94,157.19,199.56,0.00206,-0.128,-0.34,-0.233,44.22,2.53,49.28,1.51,54.7,48.2,0.2005,0.1683
2026-06-23 21:15:00,326,147,43.77,47.93,17.56,83.7,164.14,214.74,0.00123,2.343,0.238,0.319,44.49,2.05,49.11,1.42,60.4,51.1,0.2098,0.1784
2026-06-23 21:20:00,326,148,47.15,47.69,17.73,81.12,168.04,213.08,0.00113,1.419,-0.84,0.09,44.81,1.81,48.94,1.33,74.8,50.2,0.2248,0.192
2026-06-23 21:25:00,330,153,46.61,46.25,17.74,82.76,163.94,221.57,0.00116,0.208,-0.405,0.085,45.04,1.68,48.76,1.4,72.9,45.0,0.2156,0.1926
2026-06-23 21:30:00,355,165,47.56,46.88,17.89,83.86,162.86,243.85,0.00163,0.155,0.991,0.425,45.28,1.6,48.58,1.34,76.2,47.1,0.223,0.2113
2026-06-23 21:35:00,362,167,46.92,48.23,18.59,86.9,156.86,254.72,0.0025,-1.332,0.213,0.334,45.5,1.43,48.54,1.33,74.0,52.4,0.2263,0.2122
2026-06-23 21:40:00,337,156,44.9,47.3,18.56,87.31,156.27,219.94,0.00166,-1.361,-0.354,0.033,45.46,1.43,48.51,1.35,65.7,48.6,0.2124,0.1889
2026-06-23 21:45:00,337,153,44.2,47.52,18.65,84.9,156.95,227.4,0.0019,0.898,-0.09,0.477,45.48,1.4,48.49,1.36,62.3,49.4,0.21,0.1863
2026-06-23 21:50:00,347,158,46.69,47.12,19.52,85.87,149.18,251.33,0.00193,0.242,0.51,0.34,45.53,1.42,48.41,1.39,73.2,47.9,0.22,0.2023
2026-06-23 21:55:00,336,153,44.68,48.54,19.33,88.27,160.68,264.5,0.00183,-6.319,-5.128,-1.285,45.46,1.42,48.34,1.33,64.7,53.8,0.2169,0.1878
2026-06-23 22:00:00,121,54,34.06,36.87,16.95,71.26,117.36,158.98,0.00138,-5.211,-4.319,-1.479,44.94,2.71,47.77,2.63,32.1,2.0,0.1256,0.0515
2026-06-23 22:05:00,139,64,34.26,39.9,16.38,71.96,128.28,182.71,0.001,-1.004,1.649,-0.885,44.49,3.48,47.34,3.03,32.9,18.2,0.1367,0.0594
2026-06-23 22:10:00,130,63,32.05,40.16,15.18,70.21,118.06,168.02,0.00196,-1.408,-0.051,-0.494,43.95,4.3,47.05,3.37,21.9,20.3,0.1287,0.0519
2026-06-23 22:15:00,132,63,31.44,39.8,15.39,70.34,110.33,152.31,0.002,-1.434,-0.854,0.276,43.38,4.99,46.76,3.68,18.2,17.4,0.1251,0.0521
2026-06-23 22:20:00,105,49,29.18,38.46,15.73,66.38,111.21,154.79,0.00117,-0.996,-0.452,0.498,42.63,5.69,46.27,3.97,6.8,8.1,0.1122,0.0384
2026-06-23 22:25:00,115,52,29.45,38.9,16.38,68.7,116.94,170.55,0.00213,-0.377,0.692,-0.016,41.91,6.22,45.83,4.18,7.9,10.8,0.1146,0.0424
2026-06-23 22:30:00,118,55,28.43,39.84,15.69,67.2,119.19,149.42,0.00233,-0.987,0.116,-0.838,41.14,6.7,45.49,4.33,4.2,17.7,0.1133,0.042
2026-06-23 22:35:00,104,46,27.48,39.13,14.71,65.68,105.95,170.14,0.00287,-1.011,0.999,-0.532,40.37,7.17,45.15,4.5,2.1,12.5,0.1075,0.0358
2026-06-23 22:40:00,133,59,26.4,41.84,14.63,66.64,119.24,151.55,0.00277,0.686,0.816,-0.388,39.65,7.67,44.87,4.49,0.8,31.4,0.1105,0.0439
2026-06-23 22:45:00,141,62,28.85,40.76,13.93,68.42,119.16,153.52,0.00177,1.385,-0.159,-0.532,39.05,7.94,44.48,4.42,5.6,24.7,0.1176,0.051
2026-06-23 22:50:00,140,63,29.17,41.52,13.57,68.92,109.27,170.1,0.00286,0.08,0.407,-0.06,38.32,8.01,44.08,4.22,6.8,29.7,0.1211,0.0511
2026-06-23 22:55:00,123,56,29.01,41.57,13.81,69.68,104.38,167.75,0.00371,0.878,0.28,0.458,37.66,8.1,43.77,4.12,6.1,30.0,0.1206,0.0447
2026-06-23 23:00:00,164,72,30.93,42.08,14.48,73.66,116.32,181.13,0.00373,1.652,-0.267,0.386,37.07,8.05,43.5,4.0,15.5,32.6,0.1301,0.0633
2026-06-23 23:05:00,135,61,32.31,41.04,14.58,73.35,110.02,161.8,0.00316,-0.25,-0.188,-0.318,36.58,7.97,43.19,3.88,23.3,26.6,0.1326,0.0544
2026-06-23 23:10:00,150,68,30.43,41.7,13.85,72.66,119.99,159.84,0.00231,-0.195,0.241,0.177,36.08,7.96,42.96,3.79,12.6,30.6,0.1269,0.0571
2026-06-23 23:15:00,136,61,31.92,41.52,14.94,73.96,126.67,151.04,0.00128,-0.181,0.058,0.437,35.59,7.83,42.69,3.65,21.1,29.7,0.1326,0.0541
2026-06-23 23:20:00,141,63,30.07,41.82,14.72,72.79,123.91,160.12,0.00265,-0.685,0.31,-0.001,34.88,7.5,42.45,3.49,10.8,31.3,0.1257,0.0529
2026-06-23 23:25:00,154,68,30.55,42.14,14.93,70.54,115.99,177.5,0.00087,0.292,-0.518,-0.139,34.21,7.12,42.28,3.4,13.2,32.9,0.1288,0.0588
2026-06-23 23:30:00,129,57,30.65,40.78,14.44,67.58,106.87,193.26,0.0013,2.408,-0.25,0.158,33.5,6.55,42.02,3.27,13.8,24.8,0.125,0.0496
2026-06-23 23:35:00,153,65,35.37,41.64,15.25,72.84,116.39,190.15,0.00196,1.653,-0.736,0.643,33.02,5.92,41.75,2.99,36.7,30.4,0.1473,0.0675
2026-06-23 23:40:00,116,48,33.96,39.31,15.73,71.14,119.47,181.51,0.0018,-2.53,-1.058,-0.151,32.56,5.36,41.42,2.78,31.7,13.8,0.1335,0.0494
2026-06-23 23:45:00,133,56,30.31,39.53,14.95,70.92,120.09,173.38,0.0034,-0.691,0.542,-0.046,31.99,4.76,41.08,2.48,12.0,15.5,0.1198,0.0505
2026-06-23 23:50:00,153,64,32.58,40.39,15.64,75.51,127.31,194.92,0.00202,1.257,1.362,0.52,31.4,3.6,40.8,2.12,24.7,22.1,0.1316,0.0621
2026-06-23 23:55:00,173,76,32.82,42.25,15.99,74.87,117.7,199.16,0.00139,1.218,-0.238,-0.079,30.9,2.26,40.54,1.38,26.0,33.4,0.1387,0.071
2026-06-24 00:00:00,138,60,35.01,39.92,15.48,75.3,131.54,177.37,0.00235,1.561,-0.308,-0.213,30.94,2.32,40.67,1.15,35.6,18.4,0.1398,0.0604
2026-06-24 00:05:00,158,68,35.95,41.64,15.56,76.02,129.84,218.29,0.00301,0.67,-0.281,0.261,31.01,2.45,40.74,1.15,38.1,30.3,0.1497,0.0711
2026-06-24 00:10:00,151,66,36.35,39.36,16.0,75.98,132.99,188.43,0.00186,-1.969,-2.139,0.23,31.19,2.67,40.71,1.18,39.0,14.2,0.1431,0.0686
2026-06-24 00:15:00,112,48,32.01,37.36,16.02,77.0,134.88,170.48,0.00102,-2.118,0.15,0.335,31.22,2.68,40.6,1.35,21.6,3.2,0.1196,0.0449
2026-06-24 00:20:00,143,60,32.12,39.65,16.67,73.74,129.01,177.64,0.00117,-0.359,1.611,0.299,31.34,2.65,40.65,1.29,22.2,16.4,0.1274,0.0573
2026-06-24 00:25:00,125,52,31.29,40.58,16.62,75.11,126.71,174.11,0.00127,-1.947,-0.119,-0.519,31.42,2.62,40.72,1.24,17.4,23.4,0.127,0.0487
2026-06-24 00:30:00,86,31,28.22,39.42,15.63,74.14,129.09,176.86,0.00302,0.035,-0.102,-0.529,31.41,2.63,40.71,1.25,3.5,14.6,0.1112,0.0304
2026-06-24 00:35:00,125,45,31.36,40.38,15.56,77.31,139.67,188.77,0.00094,0.121,0.148,-0.239,31.57,2.49,40.76,1.21,17.8,21.9,0.1266,0.0488
2026-06-24 00:40:00,82,25,28.47,39.71,15.15,71.52,125.55,213.27,0.00132,-0.917,-0.003,-0.318,31.65,2.34,40.67,1.21,4.3,16.8,0.113,0.029
2026-06-24 00:45:00,95,30,29.53,40.37,14.93,70.06,120.03,204.29,0.00193,1.197,-0.034,-0.44,31.68,2.31,40.65,1.21,8.3,21.9,0.1192,0.0351
2026-06-24 00:50:00,89,30,30.86,39.65,14.27,68.92,123.5,206.05,0.00117,0.839,-0.334,-0.094,31.75,2.25,40.58,1.21,15.0,16.3,0.1223,0.0342
2026-06-24 00:55:00,99,38,31.21,39.7,14.74,70.9,119.39,197.79,0.00194,-0.093,0.216,0.284,31.84,2.18,40.5,1.2,17.0,16.8,0.1239,0.0385
2026-06-24 01:00:00,100,39,30.67,40.08,14.84,67.8,117.12,190.97,0.00082,-1.189,0.037,-0.107,31.83,2.18,40.41,1.16,13.9,19.5,0.1229,0.0383
2026-06-24 01:05:00,86,30,28.83,39.78,14.53,70.64,122.94,193.53,0.00287,-0.755,-0.528,-0.192,31.69,2.27,40.36,1.16,5.5,17.3,0.1147,0.0311
2026-06-24 01:10:00,101,35,29.16,39.02,14.46,69.66,126.05,186.16,0.00268,0.761,-0.645,0.29,31.64,2.31,40.25,1.15,6.7,11.7,0.1138,0.0367
2026-06-24 01:15:00,95,34,30.35,38.49,15.11,69.34,125.75,188.03,0.00104,0.461,-0.316,0.61,31.57,2.32,40.12,1.17,12.2,8.4,0.1168,0.036
2026-06-24 01:20:00,94,34,30.08,38.39,15.68,71.39,123.09,168.74,0.00213,0.155,0.473,0.473,31.57,2.32,39.98,1.16,10.9,7.8,0.1155,0.0353
2026-06-24 01:25:00,129,47,30.66,39.43,16.05,76.71,140.81,186.46,0.0019,-0.014,1.087,0.314,31.58,2.32,39.87,1.07,13.8,14.8,0.1209,0.0493
2026-06-24 01:30:00,120,42,30.06,40.56,16.31,76.84,142.12,191.39,0.00343,0.033,0.421,-0.222,31.55,2.34,39.86,1.07,10.7,23.3,0.1219,0.0451
2026-06-24 01:35:00,101,33,30.73,40.28,15.61,78.29,129.91,169.62,0.00268,-0.152,-0.959,-0.191,31.36,2.19,39.8,1.0,14.2,21.2,0.1238,0.0387
2026-06-24 01:40:00,92,33,29.75,38.65,15.92,79.17,136.64,204.87,0.00268,-2.194,0.042,-0.142,31.18,2.14,39.77,1.02,9.4,9.3,0.115,0.0343
2026-06-24 01:45:00,98,38,26.34,40.36,15.32,77.02,131.71,180.85,0.00222,-0.536,1.024,0.024,31.02,2.36,39.81,1.03,0.8,21.8,0.1063,0.0322
